,V1,V2,V3,V4,V5
1301,0.242066803,0.214889818,0.510097515,0.26835661,0.838150388
1302,0.785110182,0.757933197,0.26835661,0.510097515,0.161849612
1303,0.203564384,0.659727817,0.640820067,0.504268718,0.551274779
1304,0.340272183,0.796435616,0.504268718,0.640820067,0.448725221
1305,0.705702641,0.123374978,0.184909224,0.422870328,0.844426393
1306,0.876625022,0.294297359,0.422870328,0.184909224,0.155573607
1307,0.223532373,0.746254006,0.241476909,0.04607442,0.954450161
1308,0.253745994,0.776467627,0.04607442,0.241476909,0.045549839
1309,0.786833013,0.266824812,0.432383875,0.683881558,0.588950293
1310,0.733175188,0.213166987,0.683881558,0.432383875,0.411049707
1311,0.143366369,0.56686398,0.297666839,0.426087746,0.754381601
1312,0.43313602,0.856633631,0.426087746,0.297666839,0.245618399
1313,0.4528827,0.901281211,0.129358022,0.17538854,0.871443985
1314,0.098718789,0.5471173,0.17538854,0.129358022,0.128556015
1315,0.393449477,0.156357195,0.485056902,0.486071738,0.795033283
1316,0.843642805,0.606550523,0.486071738,0.485056902,0.204966717
1317,0.702796294,0.106492827,0.580072706,0.414464389,0.848989994
1318,0.893507173,0.297203706,0.414464389,0.580072706,0.151010006
1319,0.674135834,0.146297912,0.624626229,0.145457724,0.600570604
1320,0.853702088,0.325864166,0.145457724,0.624626229,0.399429396
1321,0.706198197,0.713252326,0.570968879,0.658432156,0.612001827
1322,0.286747674,0.293801803,0.658432156,0.570968879,0.387998173
1323,0.856923982,0.286063145,0.58134627,0.350673435,0.262151859
1324,0.713936855,0.143076018,0.350673435,0.58134627,0.737848141
1325,0.638202337,0.441354726,0.627388923,0.068817639,0.228427993
1326,0.558645274,0.361797663,0.068817639,0.627388923,0.771572007
1327,0.626081135,0.573892944,0.117348408,0.540790719,0.39216947
1328,0.426107056,0.373918865,0.540790719,0.117348408,0.60783053
1329,0.065846014,0.79611859,0.352248322,0.646112217,0.227931418
1330,0.20388141,0.934153986,0.646112217,0.352248322,0.772068582
1331,0.77436849,0.197224191,0.677907539,0.139549485,0.361244427
1332,0.802775809,0.22563151,0.139549485,0.677907539,0.638755573
1333,0.195985844,0.478109047,0.540353247,0.48890569,0.942254498
1334,0.521890953,0.804014156,0.48890569,0.540353247,0.057745502
1335,0.102459316,0.821522037,0.564212003,0.157130123,0.376561197
1336,0.178477963,0.897540684,0.157130123,0.564212003,0.623438803
1337,0.0615749,0.446169047,0.503751746,0.171197013,0.274259624
1338,0.553830953,0.9384251,0.171197013,0.503751746,0.725740376
1339,0.155746992,0.447517706,0.382016359,0.33645467,0.75877233
1340,0.552482294,0.844253008,0.33645467,0.382016359,0.24122767
1341,0.298959519,0.283198243,0.007940127,0.174951109,0.834965703
1342,0.716801757,0.701040481,0.174951109,0.007940127,0.165034297
1343,0.909931761,0.276798789,0.388633894,0.431424658,0.803038417
1344,0.723201211,0.090068239,0.431424658,0.388633894,0.196961583
1345,0.916708632,0.46816545,0.591410953,0.039436783,0.069740538
1346,0.53183455,0.083291368,0.039436783,0.591410953,0.930259462
1347,0.460526776,0.328439821,0.070812317,0.044851451,0.818474453
1348,0.671560179,0.539473224,0.044851451,0.070812317,0.181525547
1349,0.64096243,0.502058123,0.070467319,0.547492024,0.281617924
1350,0.497941877,0.35903757,0.547492024,0.070467319,0.718382076
1351,0.165685867,0.43976148,0.687472399,0.645643816,0.162521492
1352,0.56023852,0.834314133,0.645643816,0.687472399,0.837478508
1353,0.590116545,0.49557656,0.654373924,0.034920591,0.687997936
1354,0.50442344,0.409883455,0.034920591,0.654373924,0.312002064
1355,0.219617232,0.668049831,0.571598836,0.335953443,0.679511994
1356,0.331950169,0.780382768,0.335953443,0.571598836,0.320488006
1357,0.294541481,0.109089602,0.47346391,0.593829278,0.845572265
1358,0.890910398,0.705458519,0.593829278,0.47346391,0.154427735
1359,0.092216096,0.5909107,0.620076234,0.468679559,0.080668988
1360,0.4090893,0.907783904,0.468679559,0.620076234,0.919331012
1361,0.025562391,0.277369256,0.045955357,0.065551515,0.015950859
1362,0.722630744,0.974437609,0.065551515,0.045955357,0.984049141
1363,0.907343709,0.161216246,0.255540861,0.246915987,0.258731981
1364,0.838783754,0.092656291,0.246915987,0.255540861,0.741268019
1365,0.711788883,0.138773886,0.133041841,0.407371088,0.21578383
1366,0.861226114,0.288211117,0.407371088,0.133041841,0.78421617
1367,0.981946336,0.461223473,0.472802604,0.386898259,0.786710582
1368,0.538776527,0.018053664,0.386898259,0.472802604,0.213289418
1369,0.50649561,0.186123699,0.422938673,0.635851506,0.862297108
1370,0.813876301,0.49350439,0.635851506,0.422938673,0.137702892
1371,0.50821181,0.327727398,0.037079514,0.190017918,0.967597135
1372,0.672272602,0.49178819,0.190017918,0.037079514,0.032402865
1373,0.657894059,0.063367693,0.531709709,0.128945482,0.626500083
1374,0.936632307,0.342105941,0.128945482,0.531709709,0.373499917
1375,0.261179835,0.297809383,0.045891921,0.680435534,0.303655278
1376,0.702190617,0.738820165,0.680435534,0.045891921,0.696344722
1377,0.833579242,0.230748329,0.011055404,0.478572366,0.702991099
1378,0.769251671,0.166420758,0.478572366,0.011055404,0.297008901
1379,0.428218936,0.826308048,0.267522545,0.237719823,0.054398358
1380,0.173691952,0.571781064,0.237719823,0.267522545,0.945601642
1381,0.567872548,0.526214284,0.013251841,0.107104619,0.211731117
1382,0.473785716,0.432127452,0.107104619,0.013251841,0.788268883
1383,0.117237341,0.220130027,0.396418613,0.155065823,0.851427547
1384,0.779869973,0.882762659,0.155065823,0.396418613,0.148572453
1385,0.604932889,0.052213722,0.316905482,0.256989252,0.181748972
1386,0.947786278,0.395067111,0.256989252,0.316905482,0.818251028
1387,0.592947217,0.866041312,0.55238578,0.648797513,0.678659673
1388,0.133958688,0.407052783,0.648797513,0.55238578,0.321340327
1389,0.782504322,0.018868197,0.555314062,0.454659348,0.863623987
1390,0.981131803,0.217495678,0.454659348,0.555314062,0.136376013
1391,0.136921715,0.315018824,0.000638357,0.037002012,0.258894012
1392,0.684981176,0.863078285,0.037002012,0.000638357,0.741105988
1393,0.589622538,0.964761486,0.621467411,0.230873203,0.867935309
1394,0.035238514,0.410377462,0.230873203,0.621467411,0.132064691
1395,0.229383372,0.012495256,0.600679959,0.238494795,0.476367862
1396,0.987504744,0.770616628,0.238494795,0.600679959,0.523632138
1397,0.25813985,0.842898593,0.684420684,0.465992581,0.166005895
1398,0.157101407,0.74186015,0.465992581,0.684420684,0.833994105
1399,0.465009596,0.224017329,0.283807304,0.656360427,0.466409951
1400,0.775982671,0.534990404,0.656360427,0.283807304,0.533590049
1401,0.559012356,0.340650583,0.386710492,0.348095085,0.432467271
1402,0.659349417,0.440987644,0.348095085,0.386710492,0.567532729
1403,0.556368885,0.439936691,0.089205583,0.182108071,0.089819975
1404,0.560063309,0.443631115,0.182108071,0.089205583,0.910180025
1405,0.094523466,0.392842365,0.559093246,0.398920227,0.106137549
1406,0.607157635,0.905476534,0.398920227,0.559093246,0.893862451
1407,0.831592859,0.375367029,0.657228392,0.477474385,0.826088524
1408,0.624632971,0.168407141,0.477474385,0.657228392,0.173911476
1409,0.667455434,0.745486005,0.51070217,0.645948188,0.982238177
1410,0.254513995,0.332544566,0.645948188,0.51070217,0.017761823
1411,0.249664322,0.14117376,0.175215676,0.525654392,0.334129485
1412,0.85882624,0.750335678,0.525654392,0.175215676,0.665870515
1413,0.099945297,0.438034313,0.186051743,0.368775446,0.757712848
1414,0.561965687,0.900054703,0.368775446,0.186051743,0.242287152
1415,0.358080676,0.080526418,0.546309115,0.64330225,0.600455457
1416,0.919473582,0.641919324,0.64330225,0.546309115,0.399544543
1417,0.621758377,0.618689702,0.621483182,0.331114155,0.871752215
1418,0.381310298,0.378241623,0.331114155,0.621483182,0.128247785
1419,0.164427081,0.317607469,0.209155444,0.013613342,0.854956832
1420,0.682392531,0.835572919,0.013613342,0.209155444,0.145043168
1421,0.289640937,0.42647077,0.225413797,0.436826784,0.444913527
1422,0.57352923,0.710359063,0.436826784,0.225413797,0.555086473
1423,0.354327367,0.318038017,0.626008894,0.608717652,0.983628816
1424,0.681961983,0.645672633,0.608717652,0.626008894,0.016371184
1425,0.055625358,0.012330882,0.306376836,0.059318473,0.157474267
1426,0.987669118,0.944374642,0.059318473,0.306376836,0.842525733
1427,0.593423253,0.928224892,0.561976132,0.012247736,0.851042729
1428,0.071775108,0.406576747,0.012247736,0.561976132,0.148957271
1429,0.492368456,0.219714063,0.623824442,0.281204137,0.563758119
1430,0.780285937,0.507631544,0.281204137,0.623824442,0.436241881
1431,0.182113284,0.544705591,0.348365056,0.672399514,0.350174167
1432,0.455294409,0.817886716,0.672399514,0.348365056,0.649825833
1433,0.918988077,0.565112059,0.512741943,0.212697336,0.455059343
1434,0.434887941,0.081011923,0.212697336,0.512741943,0.544940657
1435,0.598631279,0.039769768,0.468361363,0.352410081,0.227798339
1436,0.960230232,0.401368721,0.352410081,0.468361363,0.772201661
1437,0.608945319,0.345036504,0.0792648,0.058518459,0.411362667
1438,0.654963496,0.391054681,0.058518459,0.0792648,0.588637333
1439,0.204738058,0.837748014,0.069566082,0.209010962,0.582922455
1440,0.162251986,0.795261942,0.209010962,0.069566082,0.417077545
1441,0.087283023,0.096775827,0.059778547,0.521219814,0.846162491
1442,0.903224173,0.912716977,0.521219814,0.059778547,0.153837509
1443,0.915250664,0.947728155,0.186694489,0.315245667,0.815070409
1444,0.052271845,0.084749336,0.315245667,0.186694489,0.184929591
1445,0.473839132,0.861112298,0.358220487,0.609375989,0.228415183
1446,0.138887702,0.526160868,0.609375989,0.358220487,0.771584817
1447,0.901188592,0.375800917,0.606350042,0.024151478,0.743549238
1448,0.624199083,0.098811408,0.024151478,0.606350042,0.256450762
1449,0.262242976,0.1656517,0.230737898,0.130655041,0.281865731
1450,0.8343483,0.737757024,0.130655041,0.230737898,0.718134269
1451,0.361661207,0.115690772,0.061105228,0.19126905,0.701126305
1452,0.884309228,0.638338793,0.19126905,0.061105228,0.298873695
1453,0.890898992,0.44191735,0.34733103,0.461115409,0.398516868
1454,0.55808265,0.109101008,0.461115409,0.34733103,0.601483132
1455,0.353891545,0.239702544,0.353478896,0.042607483,0.069751171
1456,0.760297456,0.646108455,0.042607483,0.353478896,0.930248829
1457,0.219753583,0.868104978,0.260186353,0.576162221,0.97076042
1458,0.131895022,0.780246417,0.576162221,0.260186353,0.02923958
1459,0.177210796,0.201182671,0.16826377,0.180324522,0.521106443
1460,0.798817329,0.822789204,0.180324522,0.16826377,0.478893557
1461,0.810912918,0.73329742,0.177133316,0.279676604,0.657448245
1462,0.26670258,0.189087082,0.279676604,0.177133316,0.342551755
1463,0.487434478,0.43783909,0.681908237,0.436532725,0.210403762
1464,0.56216091,0.512565522,0.436532725,0.681908237,0.789596238
1465,0.326648717,0.374509246,0.598405138,0.136570956,0.301775521
1466,0.625490754,0.673351283,0.136570956,0.598405138,0.698224479
1467,0.464314477,0.571482942,0.209316306,0.04432054,0.08793526
1468,0.428517058,0.535685523,0.04432054,0.209316306,0.91206474
1469,0.583022129,0.273885086,0.298907544,0.478855284,0.112703644
1470,0.726114914,0.416977871,0.478855284,0.298907544,0.887296356
1471,0.15852845,0.81194608,0.684298521,0.523763863,0.099755477
1472,0.18805392,0.84147155,0.523763863,0.684298521,0.900244523
1473,0.536704369,0.426867571,0.245477381,0.191733353,0.398157466
1474,0.573132429,0.463295631,0.191733353,0.245477381,0.601842534
1475,0.583945629,0.327758878,0.199085111,0.416416033,0.238162323
1476,0.672241122,0.416054371,0.416416033,0.199085111,0.761837677
1477,0.918708161,0.693118921,0.260862587,0.443301325,0.412622347
1478,0.306881079,0.081291839,0.443301325,0.260862587,0.587377653
1479,0.51561987,0.363356686,0.637193675,0.504795478,0.440237138
1480,0.636643314,0.48438013,0.504795478,0.637193675,0.559762862
1481,0.879004001,0.697394085,0.508674311,0.325461243,0.206304413
1482,0.302605915,0.120995999,0.325461243,0.508674311,0.793695587
1483,0.604848002,0.077203642,0.089362058,0.42139476,0.366791327
1484,0.922796358,0.395151998,0.42139476,0.089362058,0.633208673
1485,0.091384206,0.216267412,0.41256841,0.287282718,0.520328613
1486,0.783732588,0.908615794,0.287282718,0.41256841,0.479671387
1487,0.171374077,0.081549274,0.454969567,0.45703424,0.098502439
1488,0.918450726,0.828625923,0.45703424,0.454969567,0.901497561
1489,0.766150517,0.284760201,0.110075242,0.1726379,0.930243983
1490,0.715239799,0.233849483,0.1726379,0.110075242,0.069756017
1491,0.49114768,0.194848298,0.632194262,0.183939609,0.438202942
1492,0.805151702,0.50885232,0.183939609,0.632194262,0.561797058
1493,0.323019997,0.89284857,0.53524962,0.608009935,0.593004518
1494,0.10715143,0.676980003,0.608009935,0.53524962,0.406995482
1495,0.423842869,0.867778419,0.11326878,0.32719221,0.493155986
1496,0.132221581,0.576157131,0.32719221,0.11326878,0.506844014
1497,0.655634749,0.31992465,0.6776917,0.07824673,0.431811375
1498,0.68007535,0.344365251,0.07824673,0.6776917,0.568188625
1499,0.939027242,0.192152337,0.413836839,0.346369316,0.723297665
1500,0.807847663,0.060972758,0.346369316,0.413836839,0.276702335
1501,0.078608664,0.773406201,0.26238894,0.18218846,0.264075629
1502,0.226593799,0.921391336,0.18218846,0.26238894,0.735924371
1503,0.384807405,0.815790807,0.558608505,0.490439759,0.356607898
1504,0.184209193,0.615192595,0.490439759,0.558608505,0.643392102
1505,0.503741994,0.857193352,0.348676375,0.363921637,0.310930024
1506,0.142806648,0.496258006,0.363921637,0.348676375,0.689069976
1507,0.053153167,0.203387771,0.454229199,0.433289246,0.094667714
1508,0.796612229,0.946846833,0.433289246,0.454229199,0.905332286
1509,0.367529083,0.996910841,0.592406427,0.582446708,0.010495203
1510,0.003089159,0.632470917,0.582446708,0.592406427,0.989504797
1511,0.186671211,0.944439029,0.643509702,0.664850906,0.52417646
1512,0.055560971,0.813328789,0.664850906,0.643509702,0.47582354
1513,0.182953002,0.932654325,0.152887512,0.500366268,0.274402469
1514,0.067345675,0.817046998,0.500366268,0.152887512,0.725597531
1515,0.854700654,0.896075751,0.314263315,0.180088612,0.611350548
1516,0.103924249,0.145299346,0.180088612,0.314263315,0.388649452
1517,0.341654673,0.308390482,0.193659614,0.04430584,0.147374717
1518,0.691609518,0.658345327,0.04430584,0.193659614,0.852625283
1519,0.857515273,0.57740035,0.673854958,0.688710616,0.370959641
1520,0.42259965,0.142484727,0.688710616,0.673854958,0.629040359
1521,0.745201232,0.207895667,0.544929228,0.461578301,0.151965349
1522,0.792104333,0.254798768,0.461578301,0.544929228,0.848034651
1523,0.127390803,0.87826039,0.050026986,0.348081908,0.139648473
1524,0.12173961,0.872609197,0.348081908,0.050026986,0.860351527
1525,0.935864326,0.212882816,0.329509039,0.037834551,0.854208642
1526,0.787117184,0.064135674,0.037834551,0.329509039,0.145791358
1527,0.19205721,0.19617361,0.579075957,0.049937371,0.990712096
1528,0.80382639,0.80794279,0.049937371,0.579075957,0.009287904
1529,0.45843385,0.615447627,0.529287536,0.517646924,0.694062764
1530,0.384552373,0.54156615,0.517646924,0.529287536,0.305937236
1531,0.51209586,0.191464037,0.470874592,0.226306256,0.439566418
1532,0.808535963,0.48790414,0.226306256,0.470874592,0.560433582
1533,0.845318909,0.509052143,0.05860868,0.093687596,0.295387329
1534,0.490947857,0.154681091,0.093687596,0.05860868,0.704612671
1535,0.284842648,0.810292044,0.52725607,0.057850841,0.128123091
1536,0.189707956,0.715157352,0.057850841,0.52725607,0.871876909
1537,0.680087666,0.779392655,0.407453047,0.197418906,0.101811132
1538,0.220607345,0.319912334,0.197418906,0.407453047,0.898188868
1539,0.120691425,0.510330454,0.488891619,0.142521985,0.565884757
1540,0.489669546,0.879308575,0.142521985,0.488891619,0.434115243
1541,0.854790812,0.609095732,0.512524929,0.066091896,0.845299875
1542,0.390904268,0.145209188,0.066091896,0.512524929,0.154700125
1543,0.341752214,0.336117032,0.266662481,0.589235144,0.813297109
1544,0.663882968,0.658247786,0.589235144,0.266662481,0.186702891
1545,0.0406213,0.941550809,0.554405636,0.114659509,0.56225742
1546,0.058449191,0.9593787,0.114659509,0.554405636,0.43774258
1547,0.355443152,0.731712231,0.600568086,0.069843947,0.058692885
1548,0.268287769,0.644556848,0.069843947,0.600568086,0.941307115
1549,0.422237291,0.344995109,0.408923945,0.156423132,0.249765535
1550,0.655004891,0.577762709,0.156423132,0.408923945,0.750234465
1551,0.75981679,0.222695452,0.037831803,0.03615366,0.707328376
1552,0.777304548,0.24018321,0.03615366,0.037831803,0.292671624
1553,0.687857407,0.492192609,0.239215886,0.689716041,0.69526717
1554,0.507807391,0.312142593,0.689716041,0.239215886,0.30473283
1555,0.981154755,0.146780202,0.247868599,0.662049531,0.948370436
1556,0.853219798,0.018845245,0.662049531,0.247868599,0.051629564
1557,0.17278244,0.612172011,0.423317145,0.328708235,0.781757106
1558,0.387827989,0.82721756,0.328708235,0.423317145,0.218242894
1559,0.049724447,0.720435499,0.127785287,0.539404374,0.502248232
1560,0.279564501,0.950275553,0.539404374,0.127785287,0.497751768
1561,0.633400485,0.353409962,0.512097415,0.665385889,0.325322441
1562,0.646590038,0.366599515,0.665385889,0.512097415,0.674677559
1563,0.254517784,0.2029024,0.261529538,0.669933544,0.502752008
1564,0.7970976,0.745482216,0.669933544,0.261529538,0.497247992
1565,0.715747277,0.089682061,0.086963166,0.140847654,0.852814517
1566,0.910317939,0.284252723,0.140847654,0.086963166,0.147185483
1567,0.093401999,0.533214044,0.454823064,0.58096851,0.941059457
1568,0.466785956,0.906598001,0.58096851,0.454823064,0.058940543
1569,0.82632668,0.049653339,0.005221722,0.692462057,0.106332408
1570,0.950346661,0.17367332,0.692462057,0.005221722,0.893667592
1571,0.849111642,0.135057604,0.299515314,0.16635749,0.380226434
1572,0.864942396,0.150888358,0.16635749,0.299515314,0.619773566
1573,0.353262336,0.45277055,0.204514945,0.545666986,0.95915348
1574,0.54722945,0.646737664,0.545666986,0.204514945,0.04084652
1575,0.140856311,0.50753133,0.416843446,0.654495336,0.402166768
1576,0.49246867,0.859143689,0.654495336,0.416843446,0.597833232
1577,0.699894364,0.093498873,0.008239315,0.410070276,0.492149437
1578,0.906501127,0.300105636,0.410070276,0.008239315,0.507850563
1579,0.321251106,0.286465314,0.089089147,0.167455113,0.81936872
1580,0.713534686,0.678748894,0.167455113,0.089089147,0.18063128
1581,0.634915761,0.433361371,0.293047231,0.324519154,0.730733752
1582,0.566638629,0.365084239,0.324519154,0.293047231,0.269266248
1583,0.009218796,0.003305148,0.00553456,0.199342005,0.524261042
1584,0.996694852,0.990781204,0.199342005,0.00553456,0.475738958
1585,0.74917092,0.21008445,0.665045009,0.668621898,0.56961765
1586,0.78991555,0.25082908,0.668621898,0.665045009,0.43038235
1587,0.431518237,0.120882906,0.393941022,0.239566495,0.125175538
1588,0.879117094,0.568481763,0.239566495,0.393941022,0.874824462
1589,0.690057996,0.523777082,0.530075395,0.278382822,0.355918925
1590,0.476222918,0.309942004,0.278382822,0.530075395,0.644081075
1591,0.959912043,0.821442398,0.03506114,0.315333275,0.476324127
1592,0.178557602,0.040087957,0.315333275,0.03506114,0.523675873
1593,0.048411237,0.123107684,0.03899019,0.008645524,0.587937533
1594,0.876892316,0.951588763,0.008645524,0.03899019,0.412062467
1595,0.134158127,0.831352965,0.666355376,0.285183505,0.995922378
1596,0.168647035,0.865841873,0.285183505,0.666355376,0.004077622
1597,0.110459008,0.714400939,0.545976084,0.11486114,0.84122166
1598,0.285599061,0.889540992,0.11486114,0.545976084,0.15877834
1599,0.82499428,0.131511416,0.332583156,0.124061109,0.049823463
1600,0.868488584,0.17500572,0.124061109,0.332583156,0.950176537
1601,0.44991057,0.899517872,0.395516347,0.156067547,0.367138876
1602,0.100482128,0.55008943,0.156067547,0.395516347,0.632861124
1603,0.479438192,0.647242598,0.173197679,0.18775989,0.453483213
1604,0.352757402,0.520561808,0.18775989,0.173197679,0.546516787
1605,0.801165824,0.214102678,0.682245884,0.540540931,0.351749138
1606,0.785897322,0.198834176,0.540540931,0.682245884,0.648250862
1607,0.322960004,0.213512049,0.599353362,0.400949781,0.996361253
1608,0.786487951,0.677039996,0.400949781,0.599353362,0.003638747
1609,0.561469256,0.599788273,0.089200778,0.242486144,0.602993286
1610,0.400211727,0.438530744,0.242486144,0.089200778,0.397006714
1611,0.258505211,0.736654321,0.121235298,0.10400317,0.80860757
1612,0.263345679,0.741494789,0.10400317,0.121235298,0.19139243
1613,0.031719274,0.21103951,0.398675711,0.375742356,0.344193665
1614,0.78896049,0.968280726,0.375742356,0.398675711,0.655806335
1615,0.909840438,0.193540887,0.251687543,0.535490749,0.984363628
1616,0.806459113,0.090159562,0.535490749,0.251687543,0.015636372
1617,0.081820884,0.118642716,0.154778443,0.034189269,0.111260814
1618,0.881357284,0.918179116,0.034189269,0.154778443,0.888739186
1619,0.852963874,0.226988468,0.359314288,0.313874165,0.691902025
1620,0.773011532,0.147036126,0.313874165,0.359314288,0.308097975
1621,0.425862926,0.276197819,0.62697114,0.00671334,0.904724623
1622,0.723802181,0.574137074,0.00671334,0.62697114,0.095275377
1623,0.033277715,0.70972903,0.555794619,0.499671359,0.288446266
1624,0.29027097,0.966722285,0.499671359,0.555794619,0.711553734
1625,0.614096718,0.210273317,0.095478004,0.377372513,0.238956253
1626,0.789726683,0.385903282,0.377372513,0.095478004,0.761043747
1627,0.393232052,0.9579561,0.167361307,0.192031202,0.390998248
1628,0.0420439,0.606767948,0.192031202,0.167361307,0.609001752
1629,0.077042852,0.234446599,0.076693801,0.557700268,0.452147565
1630,0.765553401,0.922957148,0.557700268,0.076693801,0.547852435
1631,0.846743099,0.525655234,0.425055666,0.093584673,0.332142235
1632,0.474344766,0.153256901,0.093584673,0.425055666,0.667857765
1633,0.778401447,0.013170921,0.549370455,0.286595167,0.047161405
1634,0.986829079,0.221598553,0.286595167,0.549370455,0.952838595
1635,0.406205734,0.113979776,0.3659594,0.177489333,0.401171552
1636,0.886020224,0.593794266,0.177489333,0.3659594,0.598828448
1637,0.191926546,0.173467436,0.15803881,0.308801528,0.829110966
1638,0.826532564,0.808073454,0.308801528,0.15803881,0.170889034
1639,0.799534929,0.60520521,0.371522033,0.141989691,0.162429729
1640,0.39479479,0.200465071,0.141989691,0.371522033,0.837570271
1641,0.681097078,0.775158453,0.49417788,0.667355706,0.697529058
1642,0.224841547,0.318902922,0.667355706,0.49417788,0.302470942
1643,0.030300935,0.99498758,0.307612416,0.354191421,0.093866383
1644,0.00501242,0.969699065,0.354191421,0.307612416,0.906133617
1645,0.16037712,0.273368193,0.22870483,0.373694944,0.148828047
1646,0.726631807,0.83962288,0.373694944,0.22870483,0.851171953
1647,0.757482962,0.780467369,0.529313868,0.453165914,0.54205697
1648,0.219532631,0.242517038,0.453165914,0.529313868,0.45794303
1649,0.972498681,0.810911739,0.196063131,0.500495677,0.238145838
1650,0.189088261,0.027501319,0.500495677,0.196063131,0.761854162
1651,0.455740485,0.927584792,0.138024364,0.009286874,0.458167886
1652,0.072415208,0.544259515,0.009286874,0.138024364,0.541832114
1653,0.287069385,0.089380133,0.261852661,0.642211602,0.324671576
1654,0.910619867,0.712930615,0.642211602,0.261852661,0.675328424
1655,0.947438907,0.19049956,0.632314597,0.31879403,0.649756734
1656,0.80950044,0.052561093,0.31879403,0.632314597,0.350243266
1657,0.008487789,0.575903751,0.012966559,0.530927106,0.440009131
1658,0.424096249,0.991512211,0.530927106,0.012966559,0.559990869
1659,0.681567065,0.84525056,0.658208032,0.252161028,0.249911559
1660,0.15474944,0.318432935,0.252161028,0.658208032,0.750088441
1661,0.606252636,0.842867391,0.008842737,0.223377956,0.992147911
1662,0.157132609,0.393747364,0.223377956,0.008842737,0.007852089
1663,0.070324899,0.224231557,0.322251809,0.285817148,0.939516281
1664,0.775768443,0.929675101,0.285817148,0.322251809,0.060483719
1665,0.773408128,0.518416391,0.615049083,0.647973865,0.818666594
1666,0.481583609,0.226591872,0.647973865,0.615049083,0.181333406
1667,0.513331702,0.724814812,0.479649925,0.655268179,0.157187075
1668,0.275185188,0.486668298,0.655268179,0.479649925,0.842812925
1669,0.135046492,0.759340493,0.538197515,0.542646754,0.742806878
1670,0.240659507,0.864953508,0.542646754,0.538197515,0.257193122
1671,0.446344883,0.585128481,0.326561761,0.288273069,0.021079408
1672,0.414871519,0.553655117,0.288273069,0.326561761,0.978920592
1673,0.90292407,0.986689782,0.539987874,0.442879887,0.299534888
1674,0.013310218,0.09707593,0.442879887,0.539987874,0.700465112
1675,0.822883528,0.141538182,0.417502955,0.17670428,0.521418513
1676,0.858461818,0.177116472,0.17670428,0.417502955,0.478581487
1677,0.706796591,0.393130092,0.370215344,0.634744512,0.750041163
1678,0.606869908,0.293203409,0.634744512,0.370215344,0.249958837
1679,0.008988034,0.476541913,0.190230684,0.610783294,0.909727602
1680,0.523458087,0.991011966,0.610783294,0.190230684,0.090272398
1681,0.605824659,0.078468624,0.226719101,0.317079329,0.92633517
1682,0.921531376,0.394175341,0.317079329,0.226719101,0.07366483
1683,0.915846538,0.23874324,0.230873306,0.680100208,0.676212054
1684,0.76125676,0.084153462,0.680100208,0.230873306,0.323787946
1685,0.043181263,0.73778784,0.03526008,0.112179076,0.354074473
1686,0.26221216,0.956818737,0.112179076,0.03526008,0.645925527
1687,0.945305699,0.202072243,0.465682268,0.067071146,0.285758221
1688,0.797927757,0.054694301,0.067071146,0.465682268,0.714241779
1689,0.1050356,0.623489847,0.063588302,0.426350609,0.026200456
1690,0.376510153,0.8949644,0.426350609,0.063588302,0.973799544
1691,0.252361419,0.087095211,0.683590112,0.305254969,0.266635451
1692,0.912904789,0.747638581,0.305254969,0.683590112,0.733364549
1693,0.925800608,0.837920475,0.511843128,0.059133821,0.516621138
1694,0.162079525,0.074199392,0.059133821,0.511843128,0.483378862
1695,0.791891571,0.305461809,0.130219981,0.207620702,0.875474415
1696,0.694538191,0.208108429,0.207620702,0.130219981,0.124525585
1697,0.672556577,0.287723016,0.24105175,0.447680661,0.077809437
1698,0.712276984,0.327443423,0.447680661,0.24105175,0.922190563
1699,0.601005356,0.758405662,0.635045146,0.384336715,0.521493532
1700,0.241594338,0.398994644,0.384336715,0.635045146,0.478506468
1701,0.958512794,0.113464345,0.100983992,0.156971793,0.768043982
1702,0.886535655,0.041487206,0.156971793,0.100983992,0.231956018
1703,0.524918047,0.428709668,0.6576752,0.005617027,0.426901057
1704,0.571290332,0.475081953,0.005617027,0.6576752,0.573098943
1705,0.359497071,0.120106694,0.335336598,0.218940707,0.037361385
1706,0.879893306,0.640502929,0.218940707,0.335336598,0.962638615
1707,0.56469932,0.791309681,0.050167068,0.638207946,0.269361448
1708,0.208690319,0.43530068,0.638207946,0.050167068,0.730638552
1709,0.48341724,0.210146087,0.290670462,0.150999166,0.957693842
1710,0.789853913,0.51658276,0.150999166,0.290670462,0.042306158
1711,0.399316532,0.41376919,0.349304113,0.273766793,0.652431229
1712,0.58623081,0.600683468,0.273766793,0.349304113,0.347568771
1713,0.289094432,0.074034686,0.647262947,0.391343167,0.641844074
1714,0.925965314,0.710905568,0.391343167,0.647262947,0.358155926
1715,0.230736602,0.794651073,0.231484183,0.446753706,0.541933876
1716,0.205348927,0.769263398,0.446753706,0.231484183,0.458066124
1717,0.695785328,0.950232784,0.057635061,0.371300697,0.926958633
1718,0.049767216,0.304214672,0.371300697,0.057635061,0.073041367
1719,0.045947503,0.338544024,0.425613932,0.162944063,0.636798199
1720,0.661455976,0.954052497,0.162944063,0.425613932,0.363201801
1721,0.400201055,0.580578251,0.149592619,0.409286172,0.480820024
1722,0.419421749,0.599798945,0.409286172,0.149592619,0.519179976
1723,0.108555459,0.502196987,0.452003269,0.676390484,0.798373761
